DATE,TMHSI,TMHI,DthMHSI,DthMHI,SpdMHSI,SpdMHI,,,,,,,
10-7-2021-17:10:30,61.07883,134.6559,-7.666168,-25.15147,0.0,0.0,,,,,,,
10-7-2021-17:10:31,59.94701,132.1606,-7.658299,-25.12565,3.25596e-2,1.06823e-1,,,,,,,
10-7-2021-17:10:32,33.66381,74.21606,-7.596164,-24.9218,3.093166,10.14818,,,,,,,
10-7-2021-17:10:33,20.58512,45.38245,-7.504455,-24.62091,6.056094,19.86907,,,,,,,
10-7-2021-17:10:34,21.46539,47.32312,-7.336501,-24.06989,9.279498,30.44455,,,,,,,
10-7-2021-17:10:35,20.58512,45.38245,-7.153625,-23.4699,10.71212,35.14476,,,,,,,
10-7-2021-17:10:36,26.36991,58.13574,-7.153353,-23.46901,0.0,0.0,,,,,,,
10-7-2021-17:10:37,25.36389,55.91785,-7.153625,-23.4699,-3.25596e-2,-1.06823e-1,,,,,,,
10-7-2021-17:10:38,26.87295,59.24475,-7.162307,-23.49838,0.0,0.0,,,,,,,
10-7-2021-17:10:40,24.60936,54.25439,-7.162307,-23.49838,0.0,0.0,,,,,,,
10-7-2021-17:10:41,24.10632,53.14539,-7.162307,-23.49838,0.0,0.0,,,,,,,
10-7-2021-17:10:42,23.72903,52.3136,-7.162307,-23.49838,0.0,0.0,,,,,,,
10-7-2021-17:10:43,24.23207,53.42261,-7.162307,-23.49838,0.0,0.0,,,,,,,
10-7-2021-17:10:44,24.60936,54.25439,-7.162307,-23.49838,0.0,0.0,,,,,,,
10-7-2021-17:10:45,23.98058,52.86816,-7.162307,-23.49838,0.0,0.0,,,,,,,
10-7-2021-17:10:46,24.48356,53.97705,-7.162307,-23.49838,0.0,0.0,,,,,,,
10-7-2021-17:10:47,24.10632,53.14539,-7.162307,-23.49838,0.0,0.0,,,,,,,
10-7-2021-17:10:48,24.10632,53.14539,-7.162307,-23.49838,0.0,0.0,,,,,,,
10-7-2021-17:10:49,24.48356,53.97705,-7.162307,-23.49838,0.0,0.0,,,,,,,
10-7-2021-17:10:50,24.23207,53.42261,-7.159322,-23.48859,0.0,0.0,,,,,,,
10-7-2021-17:10:51,18.32147,40.39197,-6.953112,-22.81205,12.60058,41.34049,,,,,,,
10-7-2021-17:10:52,20.45937,45.10522,-6.615848,-21.70554,19.63346,64.41425,,,,,,,
10-7-2021-17:10:53,21.2139,46.76868,-6.173308,-20.25364,26.79658,87.9153,,,,,,,
10-7-2021-17:10:54,21.71694,47.87769,-5.727784,-18.79194,26.89426,88.23577,,,,,,,
10-7-2021-17:10:55,21.2139,46.76868,-5.293926,-17.36852,25.52676,83.74921,,,,,,,
10-7-2021-17:10:56,21.2139,46.76868,-4.861969,-15.95134,26.04771,85.45837,,,,,,,
10-7-2021-17:10:57,23.10025,50.92737,-4.428654,-14.5297,24.71277,81.07864,,,,,,,
10-7-2021-17:10:58,23.10025,50.92737,-3.983943,-13.07068,24.68021,80.97182,,,,,,,
10-7-2021-17:10:59,22.09417,48.70935,-3.551714,-11.65261,25.39652,83.32191,,,,,,,
10-7-2021-17:11:00,22.21997,48.98669,-3.115144,-10.22029,25.98259,85.24473,,,,,,,
10-7-2021-17:11:01,22.72296,50.09558,-2.685628,-8.811114,24.77789,81.29227,,,,,,,
10-7-2021-17:11:02,21.96843,48.43213,-2.240103,-7.34942,26.69891,87.59484,,,,,,,
10-7-2021-17:11:03,21.46539,47.32312,-1.790509,-5.874373,26.69891,87.59484,,,,,,,
10-7-2021-17:11:04,21.59119,47.60046,-1.316766,-4.320099,27.61057,90.58588,,,,,,,
10-7-2021-17:11:05,22.21997,48.98669,-8.35969e-1,-2.74268,27.83849,91.33363,,,,,,,
10-7-2021-17:11:06,22.59721,49.81836,-3.37535e-1,-1.107398,29.30368,96.14067,,,,,,,
10-7-2021-17:11:07,22.21997,48.98669,1.44076e-1,4.72692e-1,28.29433,92.82915,,,,,,,
10-7-2021-17:11:08,22.21997,48.98669,6.3627e-1,2.087499,45.81142,150.2999,,,,,,,
10-7-2021-17:11:09,21.96843,48.43213,1.170519,3.840286,30.70374,100.7341,,,,,,,
10-7-2021-17:11:10,20.71086,45.65967,1.773958,5.820071,38.84365,127.4398,,,,,,,
10-7-2021-17:11:11,17.18965,37.89673,1.788067,5.866362,4.88395e-1,1.602345,,,,,,,
10-7-2021-17:11:12,23.60328,52.03638,1.788338,5.867251,0.0,0.0,,,,,,,
10-7-2021-17:11:13,23.47754,51.75916,1.833379,6.015023,0.0,0.0,,,,,,,
10-7-2021-17:11:15,18.32147,40.39197,2.198047,7.211441,25.85235,84.81744,,,,,,,
10-7-2021-17:11:16,22.21997,48.98669,2.765127,9.07194,40.82979,133.956,,,,,,,
10-7-2021-17:11:17,23.47754,51.75916,3.55687,11.66952,49.94649,163.8664,,,,,,,
10-7-2021-17:11:18,21.46539,47.32312,4.401792,14.44158,49.97905,163.9733,,,,,,,
10-7-2021-17:11:19,20.45937,45.10522,5.296368,17.37654,53.43037,175.2965,,,,,,,
10-7-2021-17:11:20,24.48356,53.97705,6.286724,20.62573,60.69117,199.118,,,,,,,
10-7-2021-17:11:21,22.21997,48.98669,7.398636,24.27374,64.82624,212.6845,,,,,,,
10-7-2021-17:11:22,20.71086,45.65967,8.673346,28.45586,71.72889,235.331,,,,,,,
10-7-2021-17:11:23,22.59721,49.81836,9.935575,32.59703,116.7589,383.0672,,,,,,,
10-7-2021-17:11:24,20.58512,45.38245,11.26808,36.96876,79.47808,260.7549,,,,,,,
10-7-2021-17:11:25,18.69876,41.22375,12.74167,41.80339,86.51097,283.8286,,,,,,,
10-7-2021-17:11:26,20.58512,45.38245,14.27523,46.83475,90.38557,296.5406,,,,,,,
10-7-2021-17:11:27,18.57302,40.94653,15.83402,51.9489,92.11123,302.2022,,,,,,,
10-7-2021-17:11:28,18.06998,39.83752,17.37925,57.01854,92.24147,302.6295,,,,,,,
10-7-2021-17:11:29,18.32147,40.39197,18.94021,62.13981,91.6554,300.7067,,,,,,,
10-7-2021-17:11:30,20.20782,44.55066,20.52017,67.32339,92.92521,304.8727,,,,,,,
10-7-2021-17:11:31,24.48356,53.97705,22.10528,72.5239,93.18569,305.7273,,,,,,,
10-7-2021-17:11:32,23.47754,51.75916,23.73354,77.86594,95.0416,311.8163,,,,,,,
10-7-2021-17:11:33,19.70484,43.44177,25.32733,83.09492,93.86945,307.9706,,,,,,,
10-7-2021-17:11:34,20.20782,44.55066,26.9412,88.38978,95.88815,314.5937,,,,,,,
10-7-2021-17:11:35,20.45937,45.10522,28.5407,93.63745,95.13927,312.1367,,,,,,,
10-7-2021-17:11:36,20.08208,44.27344,30.18849,99.04359,96.7347,317.371,,,,,,,
10-7-2021-17:11:37,19.83059,43.71899,31.81728,104.3874,95.56255,313.5254,,,,,,,
10-7-2021-17:11:38,19.70484,43.44177,33.4648,109.7926,97.12541,318.6529,,,,,,,
10-7-2021-17:11:39,21.08815,46.49146,35.09631,115.1454,95.59511,313.6322,,,,,,,
10-7-2021-17:11:40,21.08815,46.49146,36.76228,120.6111,96.53934,316.7301,,,,,,,
10-7-2021-17:11:41,20.45937,45.10522,38.4334,126.0938,101.1302,331.7921,,,,,,,
10-7-2021-17:11:42,20.45937,45.10522,40.12623,131.6477,100.0883,328.3738,,,,,,,
10-7-2021-17:11:43,21.59119,47.60046,41.91403,137.5132,105.7212,346.8542,,,,,,,
10-7-2021-17:11:44,22.09417,48.70935,43.71919,143.4357,109.3353,358.7115,,,,,,,
10-7-2021-17:11:45,22.21997,48.98669,45.53167,149.3821,106.7305,350.1657,,,,,,,
10-7-2021-17:11:46,20.58512,45.38245,47.42176,155.5832,105.8514,347.2815,,,,,,,
10-7-2021-17:11:47,23.72903,52.3136,49.24185,161.5546,107.6747,353.2635,,,,,,,
10-7-2021-17:11:48,21.59119,47.60046,51.06953,167.5509,109.7585,360.1002,,,,,,,
10-7-2021-17:11:49,20.96241,46.21423,52.88635,173.5117,108.9771,357.5365,,,,,,,
10-7-2021-17:11:50,20.96241,46.21423,54.72299,179.5374,106.0793,348.0292,,,,,,,
10-7-2021-17:11:51,20.96241,46.21423,56.54335,185.5097,107.9026,354.0113,,,,,,,
10-7-2021-17:11:52,22.9745,50.65015,58.42095,191.6698,106.6003,349.7384,,,,,,,
10-7-2021-17:11:53,19.32755,42.60999,60.25026,197.6714,108.0655,354.5454,,,,,,,
10-7-2021-17:11:54,23.22599,51.20459,62.09151,203.7123,107.5771,352.9431,,,,,,,
10-7-2021-17:11:55,20.45937,45.10522,63.92868,209.7398,106.5352,349.5248,,,,,,,
10-7-2021-17:11:57,23.72903,52.3136,65.80249,215.8874,106.7956,350.3794,,,,,,,
10-7-2021-17:11:58,20.20782,44.55066,67.62366,221.8624,106.2421,348.5634,,,,,,,
10-7-2021-17:11:59,22.09417,48.70935,69.46464,227.9024,108.0003,354.3318,,,,,,,
10-7-2021-17:12:00,22.59721,49.81836,71.29883,233.92,107.6422,353.1567,,,,,,,
10-7-2021-17:12:01,21.59119,47.60046,73.12082,239.8977,108.8794,357.216,,,,,,,
10-7-2021-17:12:02,18.82451,41.50098,74.94279,245.8753,108.2608,355.1864,,,,,,,
10-7-2021-17:12:03,22.59721,49.81836,76.76451,251.8521,109.726,359.9934,,,,,,,
10-7-2021-17:12:04,20.96241,46.21423,78.59084,257.8439,110.54,362.664,,,,,,,
10-7-2021-17:12:05,21.71694,47.87769,80.42529,263.8625,109.5632,359.4593,,,,,,,
10-7-2021-17:12:06,31.40023,69.22571,81.86036,268.5707,77.06867,252.85,,,,,,,
10-7-2021-17:12:07,22.9745,50.65015,83.21159,273.0039,79.05481,259.3662,,,,,,,
10-7-2021-17:12:08,22.09417,48.70935,84.63255,277.6658,78.92457,258.9389,,,,,,,
10-7-2021-17:12:09,23.60328,52.03638,85.98079,282.0892,79.31529,260.2208,,,,,,,
10-7-2021-17:12:10,20.96241,46.21423,87.58733,287.36,95.79047,314.2732,,,,,,,
10-7-2021-17:12:11,22.09417,48.70935,89.14342,292.4653,92.43682,303.2704,,,,,,,
10-7-2021-17:12:12,22.72296,50.09558,90.70601,297.5919,90.97164,298.4634,,,,,,,
10-7-2021-17:12:13,23.47754,51.75916,92.26127,302.6945,91.91586,301.5612,,,,,,,
10-7-2021-17:12:14,20.58512,45.38245,94.16954,308.9552,98.00452,321.5371,,,,,,,
10-7-2021-17:12:15,22.9745,50.65015,96.02326,315.037,107.4794,352.6226,,,,,,,
10-7-2021-17:12:16,20.20782,44.55066,97.87456,321.1107,112.1354,367.8983,,,,,,,
10-7-2021-17:12:17,21.59119,47.60046,99.71553,327.1507,109.2701,358.4979,,,,,,,
10-7-2021-17:12:18,22.09417,48.70935,101.5538,333.1817,110.54,362.664,,,,,,,
10-7-2021-17:12:19,25.99267,57.30408,103.3948,339.2217,107.3491,352.1953,,,,,,,
10-7-2021-17:12:20,21.08815,46.49146,105.2588,345.3373,109.9213,360.6343,,,,,,,
10-7-2021-17:12:21,19.70484,43.44177,107.144,351.5223,109.3678,358.8183,,,,,,,
10-7-2021-17:12:22,21.2139,46.76868,109.1421,358.0777,111.2563,365.0141,,,,,,,
10-7-2021-17:12:23,22.09417,48.70935,111.0227,364.2476,110.4423,362.3435,,,,,,,
10-7-2021-17:12:24,22.59721,49.81836,112.8992,370.4042,113.3727,371.9576,,,,,,,
10-7-2021-17:12:25,24.48356,53.97705,114.7744,376.5563,111.5493,365.9755,,,,,,,
10-7-2021-17:12:26,23.60328,52.03638,116.6704,382.777,110.5725,362.7708,,,,,,,
10-7-2021-17:12:27,23.10025,50.92737,118.545,388.9273,109.6609,359.7798,,,,,,,
10-7-2021-17:12:29,28.25626,62.29443,120.3706,394.9165,103.442,339.3766,,,,,,,
10-7-2021-17:12:30,32.15475,70.88916,121.6434,399.0924,71.53353,234.6901,,,,,,,
10-7-2021-17:12:31,23.98058,52.86816,122.8966,403.2042,67.13799,220.269,,,,,,,
10-7-2021-17:12:32,26.49571,58.41309,124.0411,406.959,67.07287,220.0553,,,,,,,
10-7-2021-17:12:33,27.12449,59.79932,125.1823,410.7032,66.22631,217.2779,,,,,,,
10-7-2021-17:12:34,25.48963,56.19507,126.3089,414.3992,66.64959,218.6666,,,,,,,
10-7-2021-17:12:35,23.98058,52.86816,127.4409,418.1131,67.23566,220.5894,,,,,,,
10-7-2021-17:12:36,27.87902,61.46277,128.5767,421.8394,66.03096,216.637,,,,,,,
10-7-2021-17:12:37,20.20782,44.55066,129.6978,425.5177,66.45423,218.0257,,,,,,,
10-7-2021-17:12:38,25.48963,56.19507,130.8255,429.2174,66.38911,217.812,,,,,,,
10-7-2021-17:12:39,26.11842,57.5813,131.9569,432.9295,66.51935,218.2393,,,,,,,
10-7-2021-17:12:40,25.36389,55.91785,133.1654,436.8944,65.96584,216.4233,,,,,,,
10-7-2021-17:12:41,25.86693,57.02686,134.3123,440.6572,66.71471,218.8803,,,,,,,
10-7-2021-17:12:42,25.11234,55.36328,135.4476,444.3818,67.30078,220.8031,,,,,,,
10-7-2021-17:12:43,25.99267,57.30408,136.5801,448.0974,65.83559,215.996,,,,,,,
10-7-2021-17:12:44,25.36389,55.91785,137.7181,451.8309,66.51935,218.2393,,,,,,,
10-7-2021-17:12:45,26.36991,58.13574,138.843,455.5216,66.38911,217.812,,,,,,,
10-7-2021-17:12:46,24.73511,54.53162,139.9918,459.2907,66.64959,218.6666,,,,,,,
10-7-2021-17:12:47,25.61538,56.47229,141.1208,462.9948,66.22631,217.2779,,,,,,,
10-7-2021-17:12:48,28.00477,61.73999,142.2721,466.7719,66.32399,217.5984,,,,,,,
10-7-2021-17:12:49,25.99267,57.30408,143.3986,470.468,66.48679,218.1325,,,,,,,
10-7-2021-17:12:50,26.62145,58.69031,144.5238,474.1596,67.17054,220.3758,,,,,,,
10-7-2021-17:12:51,25.11234,55.36328,145.6564,477.8752,65.99839,216.5302,,,,,,,
10-7-2021-17:12:52,22.59721,49.81836,146.8011,481.631,66.19375,217.1711,,,,,,,
10-7-2021-17:12:53,17.69269,39.00574,147.9185,485.2968,66.12863,216.9574,,,,,,,
10-7-2021-17:12:54,17.81844,39.28296,149.0553,489.0266,66.8775,219.4144,,,,,,,
10-7-2021-17:12:55,21.96843,48.43213,150.1857,492.7352,65.80303,215.8892,,,,,,,
10-7-2021-17:12:56,21.71694,47.87769,151.3369,496.5123,66.32399,217.5984,,,,,,,
10-7-2021-17:12:57,24.48356,53.97705,152.4597,500.1959,67.49614,221.444,,,,,,,
10-7-2021-17:12:58,20.58512,45.38245,153.7428,504.4056,75.21277,246.761,,,,,,,
10-7-2021-17:12:59,23.98058,52.86816,155.1076,508.8833,78.98969,259.1525,,,,,,,
10-7-2021-17:13:00,24.48356,53.97705,156.6957,514.0936,87.2924,286.3924,,,,,,,
10-7-2021-17:13:01,22.59721,49.81836,158.5459,520.1638,111.2563,365.0141,,,,,,,
10-7-2021-17:13:02,24.60936,54.25439,160.4216,526.3177,108.1306,354.7591,,,,,,,
10-7-2021-17:13:03,21.08815,46.49146,162.3497,532.6434,113.6006,372.7054,,,,,,,
10-7-2021-17:13:05,20.58512,45.38245,164.9214,541.0806,126.5593,415.2209,,,,,,,
10-7-2021-17:13:06,23.98058,52.86816,167.133,548.3365,132.0945,433.3808,,,,,,,
10-7-2021-17:13:07,25.11234,55.36328,169.3848,555.7242,131.02,429.8556,,,,,,,
10-7-2021-17:13:08,26.87295,59.24475,171.6485,563.1511,131.3456,430.9239,,,,,,,
10-7-2021-17:13:09,17.69269,39.00574,173.888,570.4988,131.7363,432.2057,,,,,,,
10-7-2021-17:13:10,26.11842,57.5813,176.1379,577.8802,130.9223,429.5352,,,,,,,
10-7-2021-17:13:11,23.22599,51.20459,178.3712,585.2074,132.9736,436.265,,,,,,,
10-7-2021-17:13:12,26.11842,57.5813,180.6251,592.6022,131.834,432.5262,,,,,,,
10-7-2021-17:13:13,24.23207,53.42261,182.865,599.9507,131.9317,432.8467,,,,,,,
10-7-2021-17:13:14,20.58512,45.38245,185.2755,607.8592,132.7457,435.5172,,,,,,,
10-7-2021-17:13:15,20.96241,46.21423,187.5889,615.449,136.7831,448.7633,,,,,,,
10-7-2021-17:13:16,19.07606,42.05554,189.8889,622.9951,135.5132,444.5972,,,,,,,
10-7-2021-17:13:17,21.59119,47.60046,192.1876,630.5368,134.1457,440.1107,,,,,,,
10-7-2021-17:13:18,22.72296,50.09558,194.4888,638.0865,136.0016,446.1995,,,,,,,
10-7-2021-17:13:19,21.46539,47.32312,196.7964,645.6576,140.3646,460.5138,,,,,,,
10-7-2021-17:13:20,25.99267,57.30408,199.0962,653.2029,138.8343,455.4931,,,,,,,
10-7-2021-17:13:21,20.71086,45.65967,201.475,661.0072,136.8807,449.0838,,,,,,,
10-7-2021-17:13:22,22.21997,48.98669,203.7734,668.548,135.5458,444.704,,,,,,,
10-7-2021-17:13:23,20.96241,46.21423,206.0849,676.1315,136.1644,446.7336,,,,,,,
10-7-2021-17:13:24,21.59119,47.60046,208.385,683.6777,138.411,454.1045,,,,,,,
10-7-2021-17:13:25,19.57904,43.16443,210.7002,691.2737,138.0529,452.9294,,,,,,,
10-7-2021-17:13:26,17.69269,39.00574,213.0282,698.9116,139.6483,458.1637,,,,,,,
10-7-2021-17:13:27,19.70484,43.44177,215.3565,706.5503,135.1876,443.529,,,,,,,
10-7-2021-17:13:28,23.22599,51.20459,217.6761,714.1605,136.6528,448.336,,,,,,,
10-7-2021-17:13:29,30.26841,66.73047,219.9827,721.728,135.383,444.1699,,,,,,,
10-7-2021-17:13:30,21.71694,47.87769,222.3232,729.4068,137.4994,451.1134,,,,,,,
10-7-2021-17:13:31,25.36389,55.91785,224.6282,736.969,135.5784,444.8109,,,,,,,
10-7-2021-17:13:32,17.81844,39.28296,226.9494,744.5846,136.6203,448.2292,,,,,,,
10-7-2021-17:13:33,24.9866,55.08606,229.2603,752.1663,135.9691,446.0927,,,,,,,
10-7-2021-17:13:35,21.46539,47.32312,231.7324,760.2769,137.4017,450.7929,,,,,,,
10-7-2021-17:13:36,19.83059,43.71899,234.0618,767.9192,136.3598,447.3746,,,,,,,
10-7-2021-17:13:37,23.72903,52.3136,236.3762,775.5125,137.011,449.511,,,,,,,
10-7-2021-17:13:38,24.60936,54.25439,238.74,783.2678,136.5877,448.1224,,,,,,,
10-7-2021-17:13:39,25.86693,57.02686,241.6512,792.8187,138.0529,452.9294,,,,,,,
10-7-2021-17:13:40,22.59721,49.81836,243.9705,800.4281,137.9226,452.5021,,,,,,,
10-7-2021-17:13:41,27.87902,61.46277,246.3199,808.1362,136.0667,446.4132,,,,,,,
10-7-2021-17:13:42,23.72903,52.3136,248.6387,815.7438,137.2714,450.3656,,,,,,,
10-7-2021-17:13:43,21.2139,46.76868,250.9941,823.4716,136.197,446.8405,,,,,,,
10-7-2021-17:13:44,20.71086,45.65967,253.4611,831.5652,138.0529,452.9294,,,,,,,
10-7-2021-17:13:45,22.72296,50.09558,255.8162,839.2921,136.2621,447.0541,,,,,,,
10-7-2021-17:13:46,22.47146,49.54114,258.1513,846.9531,137.2714,450.3656,,,,,,,
10-7-2021-17:13:47,23.22599,51.20459,260.4915,854.6309,136.3598,447.3746,,,,,,,
10-7-2021-17:13:48,25.86693,57.02686,262.7992,862.202,136.7505,448.6565,,,,,,,
10-7-2021-17:13:49,24.48356,53.97705,265.0946,869.733,134.6667,441.8198,,,,,,,
10-7-2021-17:13:50,30.77144,67.83948,267.3939,877.2765,135.7737,445.4518,,,,,,,
10-7-2021-17:13:51,25.48963,56.19507,269.6953,884.8271,134.8295,442.3539,,,,,,,
10-7-2021-17:13:52,25.48963,56.19507,272.267,893.2643,136.0342,446.3064,,,,,,,
10-7-2021-17:13:53,26.99869,59.52197,274.5706,900.8221,134.9923,442.888,,,,,,,
10-7-2021-17:13:54,22.9745,50.65015,276.8956,908.4501,134.3736,440.8584,,,,,,,
10-7-2021-17:13:55,24.23207,53.42261,279.191,915.9811,135.9365,445.9859,,,,,,,
10-7-2021-17:13:56,25.48963,56.19507,281.5009,923.5593,134.6992,441.9266,,,,,,,
10-7-2021-17:13:57,27.62747,60.9082,283.7993,931.1002,136.1644,446.7336,,,,,,,
10-7-2021-17:13:58,26.62145,58.69031,286.1317,938.7523,134.7969,442.2471,,,,,,,
10-7-2021-17:14:00,26.11842,57.5813,288.4266,946.2815,136.3598,447.3746,,,,,,,
10-7-2021-17:14:01,27.37598,60.35376,290.8849,954.3466,137.1086,449.8315,,,,,,,
10-7-2021-17:14:02,30.5199,67.28491,293.1947,961.9248,137.825,452.1816,,,,,,,
10-7-2021-17:14:03,27.50173,60.63098,295.5154,969.5386,135.6435,445.0245,,,,,,,
10-7-2021-17:14:04,24.9866,55.08606,297.8266,977.1213,134.7644,442.1403,,,,,,,
10-7-2021-17:14:05,23.98058,52.86816,300.1443,984.7253,135.5132,444.5972,,,,,,,
10-7-2021-17:14:06,22.59721,49.81836,302.4547,992.3053,134.2108,440.3243,,,,,,,
10-7-2021-17:14:07,30.39415,67.00769,304.7697,999.9004,138.411,454.1045,,,,,,,
10-7-2021-17:14:08,26.11842,57.5813,307.0795,1007.479,134.7318,442.0334,,,,,,,
10-7-2021-17:14:09,27.37598,60.35376,309.3801,1015.026,200.5348,657.9227,,,,,,,
10-7-2021-17:14:10,31.14868,68.67114,311.726,1022.723,135.1551,443.4221,,,,,,,
10-7-2021-17:14:11,27.50173,60.63098,314.0616,1030.386,135.676,445.1313,,,,,,,
10-7-2021-17:14:12,30.5199,67.28491,316.3663,1037.947,134.6992,441.9266,,,,,,,
10-7-2021-17:14:13,27.87902,61.46277,318.6797,1045.537,136.3272,447.2678,,,,,,,
10-7-2021-17:14:14,28.5078,62.849,321.0028,1053.159,135.1551,443.4221,,,,,,,
